product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
17644034,Houmous Premium,"Pos (G%) (eau, pos dzecid':é : sésame. Peut content des Èaccs : de noix, de pigncm de soj4 de énergétique et moyennes pour 100g : g, G!ucides 5 g un' sucres 2 6 a Lires 0141 il 2883 Faxnt$1 71 25",sesame,sesame;tree_nut,,sesame,,tree_nut,,disagreement,kg_only_prediction,noix -> tree_nut;sesame -> sesame,,
22119759,Mokka,"Yogourt (lait écrémé, crème, protéines de lait), crispiez 12.3% (farine de riz, farine de blé, maïs, sucre, noisette 1.5%, blé 1.4%, beurre de cacao, lait entier en poudre, huile de palme et de pianiste, émulsifiant:lécithine de soja, cacao en pâte, dextrose, protéines de blé, farine de blé et d'orge maltée, sel de cuisine, farine de malte de blé, malt d'orge, petit-lait doux en poudre, sirop de glucose, épaississant: gomme arabique, acidifiant:acide citrique, amidon de tapioca, arôme (contient vanilline), sucre 8.7%, sirop caramel, extrait de café 0.38%, amidon modifié de mais cieux, arôme (contient vanilline).",milk;soy;wheat_gluten,milk;soy;tree_nut;wheat_gluten,,milk;soy;wheat_gluten,,tree_nut,,disagreement,kg_only_prediction,beurre -> milk;ble -> wheat_gluten;creme -> milk;farine de ble -> wheat_gluten;lait -> milk;lait ecreme -> milk;lait entier -> milk;lecithine de soja -> soy;malt d orge -> wheat_gluten;noisette -> tree_nut;orge -> wheat_gluten;proteines de lait -> milk;soja -> soy,,
07224515,wonder,"unbleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, sugar, yeast, contains 2% or less of each of the following: salt, wheat gluten, soybean oil, fermented wheat flour, dough conditioners (contains one or more of the following: sodium stearoyl lactylate, calcium stearoyl lactylate, monoglycerides, mono - and diglycerides, distilled monoglycerides, calcium peroxide, calcium iodate, datem, ethoxylated mono - and diglycerides, enzymes, ascorbic acid), sesame flour, calcium propionate (to retard spoilage). contains: wheat, sesame 654-082422",sesame;wheat_gluten,sesame;soy;wheat_gluten,,sesame;wheat_gluten,,soy,,disagreement,kg_only_prediction,barley -> wheat_gluten;barley flour -> wheat_gluten;gluten -> wheat_gluten;sesame -> sesame;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
4025500215569,5 grains,"BLUEBERRY Creamy dairy rice With wholegrain cereals Canbë# & blueberry Ingredents: Skimmed MILK, Skimmed MILKfrom L3g Concentrate, Water, Sugar. Rice (5%). Whole Grains SPELT. Millet, WHEAT (Gluten)), Mg Bbs&ries 143%). CreŒn (MIX) 1199 MaizeStarch. EGG, Stabifisers: CarobBeanGum, GuorGum; Salt. Flavourings. Acidity Regulators Colour: Carmines. Allergy advice see 180ge I kg ngrd:ents in BOLD. To eat hot: Carefu!fr/ allthefoil lid. Heat on full pov,rer for I mû1tJte, *ghalfway.Stand forl minute (850 wcff Stir before sering.",egg;wheat_gluten,egg;milk;wheat_gluten,,egg;wheat_gluten,,milk,,disagreement,kg_only_prediction,egg -> egg;gluten -> wheat_gluten;milk -> milk;skimmed milk -> milk;wheat -> wheat_gluten,,
7898957617210,Biscoito de Arroz com Chocolate Amargo,"Arroz Integral, chocolate 48% cacau (massa de cacau, manteiga de cacau, açúcar, emulsificante lecitina de soja e E476, aromatizante vanilina). NÃO CONTÉM GLUTEN. Alérgicos: Contém derivados de soja. Pode conter leite",soy,soy;wheat_gluten,,soy,,wheat_gluten,,disagreement,kg_only_prediction,gluten -> wheat_gluten;soja -> soy,,
8690565019436,Pinar boisson melangee au lait écrémé sans lactose,"Pasteurised cow's milk (0.3% milk fat), milk protein, thickening agents (cellulose, sodium polyphosphate, carboxy methyl cellulose), peanut flavour, banana flavour, vitamins (Vitamin B1, Vitamin B3, Vitamin B6, Vitamin B12), L-carnitine, lactase enzyme, acidity regulator (sodium carbonate). Enerji ve Besin Öğeleri Energy and Nutritional LACTOSE-FREE Value 100ml 100ml için için %RA* per per 100ml 100 ml RI%* Enerji/Energy (kJ/kcal) 194/46 %2 Yağ/Fat (g) 0,3 %0 VITAMINS - Doymuş yağ/ Saturated fat (g) 0,2 %1 B1-B3-B6-B12 Karbonhidrat/Carbohydrate (g) 5,6 %2 - Şekerler/Sugars (g) 5,6 %6 L-CARNITINE Tuz/Salt (g) Protein/Protein (g) 5.2 %10 0 %0 Vitaminler ve Mineraller %BRD** NO SUGAR Vitamins and Minerals NRV%** Vitamin B1 (mg) 0,165 %15 Vitamin B3 (mg) 2,4 %15 Vitamin B6 (mg) 0,21 %15 Vitamin B12 (ug) 0,375 %15 Kalsiyum/Calcium (mg) 180 %23 ADDED NATURALLY L-karnitin 30 mg/100 ml içermektedir. UNTAINS SUGAR. It contains 30 mg/100 ml L-carnitine. It contains max. 0.1% lactose. *Değerler ortalama bir yetişkinin Referans Alım (RA) Düzeyini belirtir (8400kJ/",milk,milk;peanut,,milk,,peanut,,disagreement,kg_only_prediction,lactose -> milk;milk -> milk;milk protein -> milk;peanut -> peanut,,
5400210581064,Prepare américain,"Viande (viande de porc (50%), viande de bœuf (15%)), huile de colza, eau, jaune d'oeuf, vinaigre, sel, plantes aromatiques, épices, moutarde, fibre alimentaire, sucre, sauce worcester (sucre, plantes aromatiques, épices, extrait de levure, poisson, acidifiant: E330), extrait de paprika, amidon modifié, extrait de levure, arôme, légumes, jus de betterave rouge, dextrose, sirop de sucre, oignon, extrait d'épices, extrait de plantes aromatiques, huile de soja, acidifiants: E260, E270, E330, antioxydants: E300, E301, E331, E385, stabilisants: E412, E415, conservateurs: E202, E211, E262. Peut contenir des traces de lait, gluten, céleri, crustacés et mollusques.",celery;egg;mustard,egg;mustard;soy,celery;milk;wheat_gluten,egg;mustard,celery,soy,celery,disagreement,both_sides_different,jaune d oeuf -> egg;moutarde -> mustard;oeuf -> egg;soja -> soy,celeri -> celery;gluten -> wheat_gluten;lait -> milk,
325622843725900,Tartines croustillantes sésame 250g,"Farine complete de SEIGLE 103g*, GRAINES DE SESAME 9g*, sel. traces eventuelles de lait. *pour 100g de produit fini. origine seigle europe. sesame afrique, asie et/ou amerique du sud*. * selon les approvisionnements.",sesame,sesame;wheat_gluten,milk,sesame,,wheat_gluten,,disagreement,kg_only_prediction,graines de sesame -> sesame;seigle -> wheat_gluten;sesame -> sesame,lait -> milk,
5900300512515,Fix do potraw chinskich,"Fix Do potraw chińskich Knorr Kompozycja warzyw i orientalnych przypraw do potrawy chińskiej. Sposób przygotowania: 1. Kurczaka pokrój w cienkie paseczki i podsmaż na niewielkiej iloścí oleju. 2. Fix dokładnie wymieszaj z 300 ml zimnej wody i dodaj do mięsa. Zagol całość, mieszającod czasu do czasu. 3. Fixz mięsem duś na małym ogniu pod przykryciem przez ok. 10 minut. Jeśli potrawa będzie zbyt gęsta, dodaj trochę wody i ponownie zagotuj. Danie podawaj z ugotowanym ryżem. Przygotuj: 400 g piersi z kurczaka 300 gryžu 3 łyźki oleju 300 ml wody 100 Rada: Idealne połączenie może stworzyć Fixzmrożonymi warzywami w stylu orientalnym. Wystarczy podsmażyć warzywa na patelnii dodačje do dania. Przygotowane z marchwi uprawianej z pasją starannie suszonej i umiejętnie łączonej z przyprawami Sprawdz na www.knorr.pl Siratnik sbia, marchew (14 %), sól, sos SOJOWTm PSZENICA), aromaty, SELER, Wartość odżywcza matudeiatyna thuszcz palmowy, papryka zielona igenwona 15.4 grzyby chinskie 25% dwane biaka roślinne, imbir Thuszcz am iutuma, pieprz.cayenne, imbir, w tym kwasy nasycone kmin, pieprz czmy.kolendra, lisc iaurowy, lubczyer pedybambusa (1 %), por, popryka melona kmin, sok z cytryny, pieprz Blonnik cayenne Moze rawierat mieko, jaja i gorczyce. Biatko 100 g Fixu 100 g przygotowanego 1 porcji** danía W porcji* dania 1345 kJ/319 kcall 608 kJ/",,fish,,,,fish,,disagreement,kg_only_prediction,cod -> fish,,
8851932028103,Cornetto vanilla,"Biscuit Cone Wheat Flour, Sugar, Palm Oil, Emulsifier (INS322(1), Flavouring, Colouring FREN NS150d), Salt, Chocolate Flavoured Confectionery [Sugar, Palm Fat, Coconut Oil, Cocoa Powder, Emulsifier (INS322), Sugar, Milk Solids (Whey Protein Concentrate, Buttermilk Powder, Whey กิโตน Powder, Skimmed Milk Powder, Whole Milk Powder), Glucose Syrup, Chocolate Flavoured Topping (5%) [Coconut Oil, Sugar, Whey Powder, Partially Skimmed Milk Powder, Cocoa Powder, Emulsifier (INS322), Flavouring], Peanuts (4%), Vegetable Oils (Coconut, 3 n Palm), Stabilisers (INS412, INS417, INS410, INS407), Emulsifiers (INS471-Plant 15 n Origin), Flavourings. Contains permitted food additives of plant or synthetic (%) origin. Contains wheat, soy lecithin, milk and peanuts. May contain tree nuts, barley and eggs.",milk;peanut;wheat_gluten,milk;peanut;soy;wheat_gluten,egg;tree_nut,milk;peanut;wheat_gluten,,soy,,disagreement,kg_only_prediction,milk -> milk;milk powder -> milk;peanuts -> peanut;skimmed milk -> milk;soy -> soy;soy lecithin -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk;whey protein -> milk;whole milk -> milk,barley -> wheat_gluten;eggs -> egg;tree nuts -> tree_nut,
8713305809774,Party Mix,"64% farine de riz, 12% aradlides, sauce de soja [eau, soja, blé, sel], sucre, farine de blé, 2% petit pois, amidon de tapioca, huile de palme [contient antioxydant (819)], graines de sésame, algue, colorants (E141, E150a, E160c, E162, E100, E140), arômes, poivre en poudre, amidon de tapioca modifié, oignon en poudre, protéine végétale hydrolysée [blé, soja], poudre de wasabi [Wasabia japonical exhausteurs de goût (E635, E621), sel, sirop de glucose, extrait de piment. Peut contenir des traces de: crustacés, poissons, mollusques, lait, fruits à coque, sulfites, moutarde. PL - Mieszanka krakersy ryiowe, powlekane orzeszkéw ziemnych i groszek. Skladniki: 64% maka ryiowa, 12% orzeszki ziemne, sos sojowy [woda, soja, pszenica, sél], cukier, mqka pszenna, 2% groch, skrobia z tapioki, olej palmowy (zawiera przeciwutleniaa (BI nasiona sezamu, wodorosty, barwniki (E141, E150a, El 60c, El 62, El 00, pieprzmielony, modyfikowana skrobiaz%pioki, cebula mielona, hydrolizowane biatko roSlinne [pszenica, soja],",soy;wheat_gluten,sesame;soy;wheat_gluten,milk;mustard;tree_nut,soy;wheat_gluten,,sesame,,disagreement,kg_only_prediction,ble -> wheat_gluten;farine de ble -> wheat_gluten;graines de sesame -> sesame;sesame -> sesame;soja -> soy,fruits a coque -> tree_nut;lait -> milk;moutarde -> mustard,sulfites -> sulphites
9310015255731,Lightly Tangy (less salt),"Thinly Cut Potato Chi INGREDIENTS POTATOES (61%), CANOLA OIL AND/OR SUNFLOWER OIL, MALTODEXTRIN, SUGAR, MINERAL SALT (POTASSIUM CHLORIDE), SALT, NATURAL FLAVOUR, WHEY POWDER (MILK), CHEESE POWDER (MILK), TOMATO POWDER, FOOD ACID (CITRIC ACID), HERB (PARSLEY), YEAST EXTRACT, SPICES (BLACK PEPPER, CELERY SEED) ONION POWDER, GARLIC POWDER, NATURAL COLA EXTRACT), ANTIOXIDANTS (TOCOP OLS, ASCORBIC ACID, ROSEMARY EXTRACT). CONTAINS MILK, SOY. NUTRITION INFORMATION SERVINGS PER PACKAGE: 6.5 SERVING SIZE: 27g (About 18 Chips) Average % Daily Average Quantity Intake* Quantity per Serving (per Serving) per 100g ENERGY 610 KJ 7% 2260 W PROTEIN, TOTAL - GLUTEN 1.8 g 4% 6.7 g NOT DETECTED FAT, TOTAL NOT DETECTED SATURATED - TRANS 9.0g 13% 33.3 g 0.6g - POLYUNSATURATED CARBOHYDRATE - MONOUNSATURATED 5.4 0.1 g 2.8 g 3% 2.3 g 0.3 g 10.3 g 14.1 g - SUGARS 0.9 g 5% 20.1 g DIETARY FIBRE 0.8 g SODIUM 67 mg POTASSIUM 430 mg *Percentage Daily Intakes are based 2.8 8 247 mg 1590 mg on an average adult diet of 8700kJ. Your daily intakes may be higher or lower depending on your energy needs. AVERAGE VALUES SUBJECT TO SEASONAL 1% 52.1 g 3% 3.2 g 3%",celery;milk,celery;milk;soy;wheat_gluten,,celery;milk,,soy;wheat_gluten,,disagreement,kg_only_prediction,celery -> celery;gluten -> wheat_gluten;milk -> milk;soy -> soy;whey -> milk,,
2434993019486,Accras de morue,"Ingrédients Farina de ILE, eau, MORUE (13%), amidon de ILE, huile de tournesol, amidon de mais, LRIT en poudre, sel, ail, persil, aro nes naturels (CRUSTACES, POISSONS LAIT, MOLLUSQUES), exhausteur de goût (E621), poudrà Lever (E450, E500), Apaississant (E466) Frit dans L'huile de tournesol. Conditionné sous atmosphère protectrice.",fish,fish;milk,,fish,,milk,,disagreement,kg_only_prediction,lait -> milk;morue -> fish,,
4311501064962,Norwegischer Räucherlachs,"Lachs, Speisesalz, Buchenholzrauch. DURCHSCHNITTLICHE NÄHRWERTE pro % RM** 100 g pro 100g Brennwert kJ/kcal 801/192 10% Fett 12,0g 17% davon: - gesättigte Fettsäuren 2,0g 10% Kohlenhydrate Og 0% davon: - Zucker Og 0% Eiweiß 21,0g 42% Salz 2,7g 45% ** *Referenzmenge für einen durchschnitt - lichen Erwachsenen (8400 kJ/2000 kcal) GGN CERTIFIED FARMING www.GGN.ORG Verantwortungsvoll produziert. Erfahren Sie mehr unter www.ggn.org. Norfisk GmbH, Am Seeufer 5, 23970 Wismar",,fish,,,,fish,,disagreement,kg_only_prediction,lachs -> fish,,
0074603005212,Ramen Noodle Soup,"NOUILLE(86.4%) FARINE DE BLE HUILE DE PALME, AMIDON DE TAPIOCA, AMIDON DE POMME DE TERRE, SEL, EMULSIFIANTILECITHINE(E322)], HUILE DE SOJA, REGULATEUR DACIDILE CARBONATE DE POTASSIUM(E501), CARBONATE DE SODIUM(E500), PHOSPHATE DE SODIUM DIBASIQUE(E339), ACIDE CITRIQUE(E330), EAU, ÉPAISSISSANTIGOMME DE GUAR(E412), HUILE D'AROME DE THE VERT SOUPE 12.2%): SAUCE DE SAUCE DE SOJA(SOJA, EAU, SEL, FARINE DE BLE), POUDRE D'EXTRAIT DE LEVURE, EXHAUSTEUR DE GOUT GLUTAMATE MONOSODIQUETE621), 5 RIBONUCLEOTIDE DISODIQUE (E635) SEL SUCRE, FARINE DE BLE ROTIE, POUDRE DE RIZ, POUDRE PIQUANTE MIXTE CHILL AL OIGNON, POUDRE D'EXTRAIT DE CHILI, POUDRE DE POIVRON NOIR, POUDRE DE POIVRON ROUGE, HUILE DE PALME, POUDRE D'OIGNON, EXTRAIT DE PAPRIKA, COULEUR(POUDRE DE CARAMELI(E150c)], HUILE D'AROME D'AIL FLOCON(1.4%): FLOCON DE CAROTTE SÈCHE, BOK CHOY SEC, CIBOULETTE DÉSHYDRATÉE, FLOCON DE CHOU SEC CONTIENT:BLE, GLUTEN, SOJA ALLERGENES: POUR LES ALLERGÈNES, VEUILLEZ CONSULTER LES INGRÉDIENTS EN GRAS, FABRIQUÉ DANS L'INSTALLATION QUI TRAITE LE PRODUIT DES CELERIS, DES CEREALES CONTENANTS DU GLUTEN, DES CRUTACÉS, DES CEUFS, DES POISSONS, DU LAIT, DES MOLLUSQUES, DE LA MOUTARDE DE NOUX, DSE ARACHIDES, DES GRAINES DU SÉSAME, DU SOJA.",soy;wheat_gluten,milk;mustard;peanut;sesame;soy;wheat_gluten,,soy;wheat_gluten,,milk;mustard;peanut;sesame,,disagreement,kg_only_prediction,arachides -> peanut;ble -> wheat_gluten;farine de ble -> wheat_gluten;gluten -> wheat_gluten;lait -> milk;moutarde -> mustard;sesame -> sesame;soja -> soy,,
5060495113932,Huel Bar v3.1 Chocolate,"Indients: Pea Protein, Brown Rice Syrup, Soluble Gluco Fibre, Concentrated Grape Juice, Rice Starch, Brown Rice Protein, Gluten-Free Rolled Oats, Dark Chocolate Chips (5%) (Cocoa Mass, Coconut Sugar, Cocoa Butter), Gluten-Free Oat Flour, Sunflower Oil, Flaxseed Powder, Emulsifier: Sunflower Leathin, Rice Bran, Cocoa Powder (2.5%), Micronutrient Blend (Potassium Citrate, Potassium Chloride, Calcium Carbonate, Maltodextrin, Vitamin C (as L-Ascorbic Acid), Magnesium Oxide, Niacin as Niacinamide), Vitamin E (as D-Alpha Tocopheryl Acetate), Pantothenic Acid (as Calcium D-Pantothenate), Zinc Oxide, Riboflavin, Vitamin B6 (as Pyridoxine Hydrochloride), Vitamin B1 las Thiamin Mononitrate), Potassium lodide, Vitamin K2 (as Menaquinone-7), Folate (as L-Methylifolate Calcium), Vitamin A (as Retinyl Acetate), Vitamin D2 (as Ergocalciferol), Vitamin B12 (as Cyanocobalamin)), Medium-Chain Triglyceride Oil (from Coconut), Tapioca Starch, Natural Flavouring. May contain: Peanuts, Tree Nuts and Mustard.",wheat_gluten,milk;wheat_gluten,mustard;peanut;tree_nut,wheat_gluten,,milk,,disagreement,kg_only_prediction,butter -> milk;gluten -> wheat_gluten;oat -> wheat_gluten;oat flour -> wheat_gluten;oats -> wheat_gluten,mustard -> mustard;peanuts -> peanut;tree nuts -> tree_nut,
3162050035337,petits bonhomme en sucre,"De canne, farine de riz, beurre de cacao*, amidon de pomme de tere, sirop de caramel*, addifiant:adde dique issus de l'agriculture biologique. Peut contenir des traces de moutarde, céleň, sésame et gluten. Organic Sugar decors Ingredients: Cane sugar, rice flour, butter, potato starch*, organic caramel sugar syrup acidulant: citric acid. *organically-produced. May contain traces of mustard, celery, sesame and gluten. Biologisch suiker decoraties - Ingrediënten: Rietsuker istmeel*, cacaoboter*, aardappelzetmeel*, karamelsiroop voedingszuur: citroenzuur. *Van de biologische landbou Kan sporen van gluten, mosterd, sesam en selderij bevatten",sesame,milk;sesame;wheat_gluten,celery;mustard,sesame,,milk;wheat_gluten,,disagreement,kg_only_prediction,beurre -> milk;butter -> milk;gluten -> wheat_gluten;sesam -> sesame,celery -> celery;gluten -> wheat_gluten;moutarde -> mustard;mustard -> mustard;sesame -> sesame,
3760203560080,Sub zero,"Isolât de protéine de lactosérum ultra filtré a froid, peptides d'isolat de protéines de lactosérum et de concentrat de protéine de lactosérum, concentrât de protéine de lactosérum, BCN 2. I. I (L - leucine, L-isoleucine, L-Vanille) L-glutamine, cacao en poudre, arômes, glycine, épaississant gomme de guar), édulcorants (acesulfame K, sucraluse), émulsifiant (lécithine de tournesol). Informations relatives aux allergènes : contient . soja (lécithine), lait (lactose), cacao. Peut contenir des traces éventuelles de : gluten, (l)llt, arachides, truits à Coques, noix, poissons et crustacés, céleri.",milk,milk;soy,celery;peanut;tree_nut;wheat_gluten,milk,,soy,,disagreement,kg_only_prediction,lactose -> milk;lactoserum -> milk;lait -> milk;proteines de lactoserum -> milk;soja -> soy,arachides -> peanut;celeri -> celery;gluten -> wheat_gluten;noix -> tree_nut,
