product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
3439495005813,Pesto alla Genovese,"basilic huile de toumesol, fromages 4,7% (fromages, Grana Padano AOP 1,1 % Parnigiano Regiano AOP 0,7%, conservateur : lysozyme (oeuf) flocons de pomme de teme, sel, noix de cajou 1,5%, sucre, extrait de levure, huile d'olive vierge extra 0,3%, ail, pignons de pin 0,1%, correcteur d'acidité : E270, antioxydant : E300",egg;milk;tree_nut,egg;milk;tree_nut,,egg;milk;tree_nut,,,,exact_agreement,,fromages -> milk;noix -> tree_nut;oeuf -> egg,,
0092825103950,Mac n' macaroni dinner,"Enriched macaroni product (wheat flour, glycerol monostearate, niacin, iron [ferrous sulfate], thiamin mononitrate, riboflavin, folic acid), cheese sauce mix (maltodextrin, semisoft cheese [milk, cheese culture, salt, enzymes], whey, palm oil, salt, corn syrup solids, nonfat milk, modified cornstarch, sodium phosphate, cheddar cheese [milk, cheese culture, salt, enzymes], sodium caseinate, calcium phosphate, butter, lactic acid, color [turmeric oleoresin, yellow 6 lake], natural and artificial flavor, guar gum, dipotassium phosphate, emulsifier [monoglycerides], sodium silicoaluminate), maltodextrin, modified cornstarch, acetylated mono - and diglycerides, salt, potassium chloride, calcium silicate",milk;wheat_gluten,milk;wheat_gluten,,milk;wheat_gluten,,,,exact_agreement,,butter -> milk;caseinate -> milk;milk -> milk;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk,,
8712423053892,Bisque de Homard et Langoustine,"eau, carotte² : 9,1%, tomate² : 8,3%, CÉLERI-RAVE², homard concentré¹ : 3,7% (CRUSTACÉS), poireau² : 3%, amidon modifié de maïs, fenouil², CRÈME fraîche : 1,9%, chair de langoustine : 1,2% (CRUSTACÉS), BEURRE, sel, extrait de levure, vin blanc, brandy, épice et aromate (ail, poivre de Cayenne), huile de tournesol, amidon de pomme de terre, sucre, extrait de paprika. Peut contenir : gluten, moutarde, œuf, soja.  ¹Équivalent homard : 11%.  ²Légumes issus de l'agriculture durable : 28%.",celery;crustaceans;milk,celery;crustaceans;milk,egg;mustard;soy;wheat_gluten,celery;crustaceans;milk,,,,exact_agreement,,beurre -> milk;celeri -> celery;celeri rave -> celery;creme -> milk;homard -> crustaceans;langoustine -> crustaceans,gluten -> wheat_gluten;moutarde -> mustard;oeuf -> egg;soja -> soy,
4260519490457,Granola nut butter salted,"Haferflocken* 31%, Haselnüsse* 16%, Cashewkerne* 16%, Mandeln&quot; 16%, Agavensirup*, Kokosöl*, Sonnenblumenöl*, Rübenzucker*, Salz. aus kontrolliert biologischem Anbau. Kann Spuren von Erdnüssen enthalten.",tree_nut,tree_nut,,tree_nut,,,,exact_agreement,,haselnusse -> tree_nut;mandeln -> tree_nut,,
3830083671449,Football-Stick Ice Cream,"Entrahmte Milch, Zucker, Kokosnussöl, Glukosesirup, Süßmolkenpulver, Kakaopulver (1,3 %), Magermilchpulver, Emulgator: Mono - und Diglyceride von Speisefettsäuren; Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; Aromen.  Kann Spuren von Schalenfrüchten und Erdnüssen enthalten.",milk,milk,,milk,,,,exact_agreement,,milch -> milk,,
03365014,Bomboane &gt;,"bomboane «cherry-jelly» (cu aromă de zmeurā) ♫ origne pvat stondterskaja tabrika - krkavčuka, leary $1052 maricov, str citanicka 24/20 teat tinit.commuxhetpu//about.com.u tel: 0871712 46 43, fxx 1061712-44-51.732-51 49 portator xc madera com sr str. dznte sector? babiraj andria cod poșta” (2251). wyork't be fox plurix contine lab 132 pudri de catan ut lecited de yow pure de vieir pectrě, porectori declarate nutritional pentru tine prodas veuxax cantitate netă: 500 g",fish,fish,,fish,,,,exact_agreement,,cod -> fish,,
4002575565775,,"Zucker, 26% Mandeln, Inver sirup, Glukosesirup, fettarmes Kakaopulver, Feuchthaltemite Inve Kann andere Schalenfrüchte, Milchbestandteile und Soja ent GB Marzipan balls. Ingredients: sugar, 26% almonds, invert su glucose syrup, fat-reduced cocoa, humectant invertase. May other nuts, milk constituents and soya. Massepaine pommes de terre. Ingrédients: sucre, 26% amandes, sirop sirop de glucose, cacao maigre, humectant invertase. Peut fruits à coques, de composants du lait et soi aardappeltjes. Ingrediënten: suiker, 26% amandelen glucosestroop, mage cacao, bevochtigingsmiddel inver schaalvruchten, melkbestanddelen en soja bevatten mazápan. Ingredientes: azúcar, 26% almendras, jarabe de jarabe de glucosa, cacao magro, humectante invertas Pued otros frutos de cáscara, componentes de leche y soja bevont marcipán burgonya. Összetevok: 67% cukor, 26 ma dey invertcukorszirup, glükóz szirup, zsírszegény kakaop (invertáz). Más csonthéjasokat, tej alkotóelemeket tartalmazhat. Gyártja: Zentis Süßwaren GmbH & Co. KG, Debye D-52078 Aachen. Származási hely: Németország Kartofelki mar Składniki: cukier, 26% migdały, syrop z cukru inwertowan glukozowy, kakao niskot-łuszczowe w proszku, substancja wilgotność inwertaza. Może zawierać śladowe ilosa TOWN",milk;soy;tree_nut,milk;soy;tree_nut,,milk;soy;tree_nut,,,,exact_agreement,,almonds -> tree_nut;lait -> milk;mandeln -> tree_nut;milk -> milk;soja -> soy,,
0021908812588,Tortilla chips,"Stone ground corn, high oleic sunflower oil and/or safflower oil and/or canola oil, dried cheddar cheese (milk, cheese cultures, salt, enzymes), brown rice flour, flax seeds, cane sugar, sesame seeds, sunflower seeds, buttermilk, whey, salt, quinoa.",milk;sesame,milk;sesame,,milk;sesame,,,,exact_agreement,,milk -> milk;sesame -> sesame;sesame seeds -> sesame;whey -> milk,,
5060468522815,Tribe BAR,"Date Paste, Gluten Free OATS, Chicory Fibre, PEANUTS (12%), Sunflower Oil, PEANUT Flour (6%), Water, Soya Protein Crispies (SOYA protein isolate (4%), Tapioca starch, Salt), Coconut Sugar, Fat-Reduced Cocoa Powder (2%), Vegetable Glycerine, Date Syrup, Natural Flavouring, Rice Flour.",peanut;wheat_gluten,peanut;wheat_gluten,,peanut;wheat_gluten,,,,exact_agreement,,gluten -> wheat_gluten;oats -> wheat_gluten;peanut -> peanut;peanut flour -> peanut;peanuts -> peanut,,
0074175165383,Solid white albacore tuna in water,"Albacore tuna, water, vegetable broth (water, powdered peas and carrots), salt, sodium acid pyrophosphate added.",fish,fish,,fish,,,,exact_agreement,,tuna -> fish,,
0086854055694,White Deluxe Cake Mix,"Sugar, enriched bleached flour (bleached wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), vegetable shortening ([contains one or more of the following: palm oil, and/or soybean oil] with emulsifier [propylene glycol mono- and dies",soy;wheat_gluten,soy;wheat_gluten,,soy;wheat_gluten,,,,exact_agreement,,soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
5051379106638,"Sidney & eloise, cornbread","Water, corn meal, enriched unbleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, eggs, green chile peppers, butter, non-hydrogenated palm shortening, baking powder, (sodium acid pyrophosphate, sodium bicarbonate, cornstarch, monocalcium phosphate), salt, cornstarch.",egg;milk;wheat_gluten,egg;milk;wheat_gluten,,egg;milk;wheat_gluten,,,,exact_agreement,,butter -> milk;eggs -> egg;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
9369998121861,ALMOND MILK UNSWEETENED,"Purified Water, Activated Almonds (8%), Sea Salt. CONTAINS ALMONDS",tree_nut,tree_nut,,tree_nut,,,,exact_agreement,,almonds -> tree_nut,,
0810499145966,Meiji กล้วย,"ไขมันทั้งหมด 2 ก., ไขมันอิ่มตัว 1.5 ก., คอเลสเตอรอล 30 มก., โปรตีน 30 ก., คาร์โบไฮเดรตทั้งหมด 10 ก., น้ำตาลทั้งหมด 5 ก., โซเดียม 230 มก., โพแทสเซียม 390 มก., ไนอะซิน 70%, วิตามินบี 6 45%, แคลเซียม 70%, วิตามินบี 2 50%, วิตามินบี 12 30%, BCAA คือ Branched-chain amino acid ประกอบด้วย: ลิวซีน, ไอโซลิวซีน และวาลีน",,,,,,,,exact_agreement,,,,
7804918401835,Endulzante Naturalist Stevia,"Agua purificada, ESTEVIA (extracto de estevia rebaudiana), SUCRALOSA, ácido cítrico, citrato de sodio y benzoato de sodio.",,,,,,,,exact_agreement,,,,
0050754108224,Premium Hickory Smoked Hot Link Sausage,"Pork, water, non fat dry milk, spices, salt, paprika, dextrose, celery juice powder, garlic, sugar, natural smoke flavoring, cornstarch, yeast extract, onion, natural flavorings, torula yeast, beef collagen casings.",celery;milk,celery;milk,,celery;milk,,,,exact_agreement,,celery -> celery;milk -> milk,,
8410087366258,Mini burger,"Harina de trigo, agua, semillas de SÉSAMO, azúcar, suero de leche en polvo, aceite de girasol, sal, levadura, gluten de trigo, emulgentes: E-471, E-481, conservadores: E-282, E-200 y E-202, aromas, corrector de acidez: E-262 y estabilizante: E-412.",,wheat_gluten,,,,wheat_gluten,,disagreement,kg_only_prediction,gluten -> wheat_gluten,,
0854198004476,PEANUT BUTTER CHOCOLATE CHIP,"Peanut Butter, Honey, Egg Whites, Chocolate Chips, Gluten Free Rolled Oats, Dates",egg;milk;peanut;wheat_gluten,egg;milk;peanut;wheat_gluten,,egg;milk;peanut;wheat_gluten,,,,exact_agreement,,butter -> milk;egg -> egg;gluten -> wheat_gluten;oats -> wheat_gluten;peanut -> peanut;peanut butter -> peanut,,
3700604200062,Sauce algerienne,"Huile de colza (50%), eau, vinaigre d'alcool, sucre (6,6%), _moutarde_ (eau, graines de _moutarde_, vinaigre, sel, curcuma), purée de tomates, jaune d'_œufs_ salés, poudre d'oignon, extraits naturels (chili, oignon, ail), sel, amidon modifié de maïs, poudre de jaunes d'_œufs_, acidifiant (acide citrique), antioxydants (extrait de romarin, calcium disodium EDTA), extrait naturel de thé vert, conservateur (sorbate de potassium, benzoate de sodium), épaississant (gomme xanthane), colorants (extrait de paprika et bêta-carotène), édulcorant (0,02%) (glycosides de stéviol); arôme de fumée.",egg;mustard,egg;mustard,,egg;mustard,,,,exact_agreement,,graines de moutarde -> mustard;moutarde -> mustard;oeufs -> egg,,
0829944012845,Imitation Crab Flakes,"water, pollock, wheat starch, sugar, sorbitol, egg whites, modified corn starch, contains 2% or less of: natural and artificial flavors, mirin, salt, potassium chloride, soy protein concentrate, carrageenan, hydrolyzed soy protein, sodium tripolyphosphate, sodium pyrophosphate, color added, paprika, carmine, contains: fish (alaska pollock), egg, wheat, soy, shellfish (swimming crab)",crustaceans;egg;fish;soy;wheat_gluten,crustaceans;egg;fish;soy;wheat_gluten,,crustaceans;egg;fish;soy;wheat_gluten,,,,exact_agreement,,crab -> crustaceans;egg -> egg;fish -> fish;soy -> soy;soy protein -> soy;wheat -> wheat_gluten;wheat starch -> wheat_gluten,,
3263852328518,Menthe Glaciale,"Sirop de glucose - sucre - arôme naturel de menthe 0,3% - colorant : indigotine. Traces de lait et de fruits à coque.",tree_nut,,milk;tree_nut,,tree_nut,,tree_nut,disagreement,svm_only_prediction,,fruits a coque -> tree_nut;lait -> milk,
8720922203120,Zoete Pizzakit,"Pizzamix: Tarwebloem, gluten (van tarwe), suiker, zout, rijsmiddelen: natriumcarbonaten, difosfaten Glazuur: plantaardige vetten (palm, palmpit), suiker, 9,5% magere melkpoeder, magere cacaopoeder, emulgatoren: lecithinen (van soya); aroma's Strooisel: suiker, palmvet, glucose, kleurstoffen: curcumine, E120, E133; glansmiddelen: carnaubawas, schellak Marshmallows: glucose-fructosestroop, suiker, water, varkensgelatine, maïszetmeel, kleurstoffen: curcumine, E120, E131; aroma's. Sweet pizza kit (pizza dough mix, frosting, sprinkles, marshmallows) Ingredients: Pizzamix: Wheat flour, gluten (from wheat), sugar, salt, raising agents: sodium carbonates, diphosphates Glaze: vegetable fats (palm, palm kernel), sugar, 9.5% skimmed milk powder, fat-reduced cocoa powder, emulsifiers: lecithins (from soya); flavors. Sprinkles: sugar, palm fat, glucose, colors: curcumin, E120, E133; glazing agents: carnauba wax, shellac. Marshmallows: glucose-fructose syrup, sugar, water, pork gelatin, corn starch, colors: curcumin, E120, E131; flavouring Kan sporen van ei bevatten. May contain traces of egg.",egg;wheat_gluten,egg;milk;wheat_gluten,,egg;wheat_gluten,,milk,,disagreement,kg_only_prediction,ei -> egg;gluten -> wheat_gluten;milk -> milk;milk powder -> milk;skimmed milk -> milk;wheat -> wheat_gluten;wheat flour -> wheat_gluten,egg -> egg,
3564707128438,Huile vierge de sésame grillé bio,/ Contient des graines de sésame.,sesame,sesame,,sesame,,,,exact_agreement,,graines de sesame -> sesame;sesame -> sesame,,
0078742075389,Stir fry riced cauliflower,"Cauliflower, peas, red peppers (red peppers, sunflower oil), corn, water, tamari soy sauce (water, soybeans, salt, ethanol), spring onions, sesame seed oil, sugar ginger, vinegar (white wine vinegar, sulfites), salt, corn starch, garlic puree (garlic, water), xanthan gum, white pepper.",sesame;soy,sesame;soy,,sesame;soy,,,,exact_agreement,,sesame -> sesame;sesame seed -> sesame;soy -> soy;soybeans -> soy,,sulfites -> sulphites
5057753908010,Salad Cream,"Water, Spirit Vinegar, Sugar, Rapeseed Oil (5%), Modified Maize Starch, Mustard [Water, Mustard Seed, Spirit Vinegar, Red Wine Vinegar, Salt, Sugar, Dextrose, Flavouring, Pepper], Dried Egg Yolk, Salt, Thickeners (Guar Gum, Xanthan Gum), Acidity Regulator (Tartaric Acid), Preservative (Potassium Sorbate), Colour (Beta-Carotene), Sweetener (Sucralose).",egg;mustard,egg;mustard,,egg;mustard,,,,exact_agreement,,egg -> egg;egg yolk -> egg;mustard -> mustard;mustard seed -> mustard,,
0038000196287,"Strawberry almond quinoa crunch with granola clusters smoothie bowl, strawberry almond","Whole grain oats, almonds, sugar, soy protein isolate, vegetable oil (coconut, canola, sunflower, and/or palm), sorghum, brown rice syrup, dairy solids, strawberry powder, sweet dairy whey, dried strawberries, quinoa, cranberry powder. contains 2% or less of soy flour, natural flavor, dried apples, vegetable juice for color, soy lecithin, carrageenan, tapioca starch, sodium caseinate, honey, salt, gum acacia, molasses, sunflower lecithin, citric acid, fruit juice for color, coconut, wheat flour, hazelnuts, pistachios, pecans, mixed tocopherols (vitamin e) for freshness.",milk;soy;tree_nut;wheat_gluten,milk;soy;tree_nut;wheat_gluten,,milk;soy;tree_nut;wheat_gluten,,,,exact_agreement,,almonds -> tree_nut;caseinate -> milk;hazelnuts -> tree_nut;oats -> wheat_gluten;pistachios -> tree_nut;soy -> soy;soy flour -> soy;soy lecithin -> soy;soy protein -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk,,
0850050975021,Superfood Brownie,"Organic Almond Butter, Organic Sweet Potato, Organic Semi-Sweet Chocolate Chips (Cane Sugar, Chocolate Liquor, Cocoa Butter), Organic Coconut Sugar, Organic Maple Syrup, Organic Ground Sesame Seeds, Organic Coconut Cream, Organic Unrefined Cold Pressed Coconut Oil, Organic Cocoa Powder, Organic Coconut Flour, Organic Hemp Seeds, Organic Golden Cold Milled Flaxseed, Organic Chia Seeds, Gluten-Free Garbanzo Fava Flour, Pure Vanilla Bean Extract, Organic Cacao Powder, Baking Soda, Himalayan Salt",milk;sesame;tree_nut;wheat_gluten,milk;sesame;tree_nut;wheat_gluten,,milk;sesame;tree_nut;wheat_gluten,,,,exact_agreement,,almond -> tree_nut;butter -> milk;cream -> milk;gluten -> wheat_gluten;sesame -> sesame;sesame seeds -> sesame,,
0748485102955,Flaked light tuna in water,"Tuna flakes, water and iodized salt.",fish,fish,,fish,,,,exact_agreement,,tuna -> fish,,
4255582809879,Hafer Doppelkeks mit Erdnussbutterfüllung,"33% GETREIDE (20 % HAFERMEHL, 9% WEIZENMEHL, 3% HAFERKLEIE, 1% HAFERFLOCKEN), 25 % ERDNUSSBUTTERCREME (70 % ERDNUSSPASTE, Zucker, Stärke), pflanzliches Öl (Palmöl, Sonnenblumenöl, Wasser, Emulgator: Mono - und Diglyceride von Speisefettsäuren; Salz), Zucker, brauner Zucker, 2% Kakaopulver, Backtriebmittel: Natriumbicarbonat, Ammoniumbicarbonat; Salz, Aromen. Kann EIER, SOJA, MILCH (LAKTOSE), SCHALENFRÜCHTE, SENF, SESAM und LUPINEN enthalten.",egg;milk;mustard;sesame;soy;wheat_gluten,egg;lupin;milk;mustard;sesame;soy;wheat_gluten,,egg;milk;mustard;sesame;soy;wheat_gluten,,lupin,,disagreement,kg_only_prediction,eier -> egg;hafermehl -> wheat_gluten;lupinen -> lupin;milch -> milk;senf -> mustard;sesam -> sesame;soja -> soy;weizenmehl -> wheat_gluten,,
0078354717295,HABANERO CHEDDAR CHEESE,"Fresh pasteurized milk, cheese cultures, jalapeno peppers, salt, taco seasoning (salt, chili pepper, spices, garlic, onion, citric acid, paprika, natural flavors), habaneros, enzymes.",milk,milk,,milk,,,,exact_agreement,,milk -> milk,,
7181966743936729795455,"Perkins, Leinenkugal Honey Weiss",undefined,,,,,,,,exact_agreement,,,,
5063334026783,Sainsbury's taste THE DIFFERENCE NEW Free from GLU,"Chocolate Ganache (30%) (Dark Chocolate (Cocoa Mass*, Sugar, Cocoa Butter*, Emulsifier: Lecithins; Flavouring), Sugar, Coconut Milk (Coconut Extract, Water), Glucose Syrup, Cocoa Butter*, Water, Dextrose, Fructose, Cocoa Mass*, Brown Rice Syrup, Dextrin, Palm Oil, Rapeseed Oil, Emulsifiers: Sucrose Esters of Fatty Acids, Lecithins, Mono - and Diglycerides of Fatty Acids; Cornflour, Acidity Regulator: Citric Acid; Humectant: Glycerol; Rice Starch, Flavouring), Rice Flour, Invert Sugar Syrup, Cocoa Butter*, Sugar, Tapioca Starch, Palm Oil, Oligofructose Syrup, Water, Rapeseed Oil, Fat Reduced Cocoa Powder (3.5%), Ground Almond, Flavouring, Salt, Thickener: Xanthan Gum; Colour: Plain Caramel; Emulsifiers: Mono - and Diglycerides of Fatty Acids, Lecithins; Flavouring. Allergy advice:",milk;tree_nut,milk;tree_nut,,milk;tree_nut,,,,exact_agreement,,almond -> tree_nut;butter -> milk;milk -> milk,,
3596710475919,Cassis d'île de France,"Cassis d'Ile de France 55%, sucre, gélifiant : pectines Préparée avec 55 g de fruits pour 100g de produit fini.",,,,,,,,exact_agreement,,,,
3266191021638,Mélange Couscous,"Piment doux*, cannelle*, coriandre*, curcuma*, cumin*, poivre noir*, gingembre*, piment*. *Ingrédients agricoles issus de Agriculture Biologique Peut contenir des traces de gluten et moutarde.",,,mustard;wheat_gluten,,,,,exact_agreement,,,gluten -> wheat_gluten;moutarde -> mustard,
0602652244797,"Nuts & spices bar, dark chocolate hazelnut spice","Hazelnuts, cashews, peanuts, chicory root fiber, almonds, sugar, honey, palm kernel oil, glucose syrup, rice flour, unsweetened chocolate, cocoa powder, cocoa nibs, nutmeg, soy lecithin, madagascar vanilla, salt, cinnamon, natural flavor, cocoa butter.",milk;peanut;soy;tree_nut,milk;peanut;soy;tree_nut,,milk;peanut;soy;tree_nut,,,,exact_agreement,,almonds -> tree_nut;butter -> milk;cashews -> tree_nut;hazelnuts -> tree_nut;peanuts -> peanut;soy -> soy;soy lecithin -> soy,,
